year,race,driver_code,race_win_odds,race_win_prob,podium_odds,podium_prob,Grid_Position,Quali_Time_Delta,Top_Speed_ST
2022,Abu Dhabi Grand Prix,VER,2.25,0.4006,1.32,0.7149,1.0,0.0,327.0
2022,Abu Dhabi Grand Prix,HAM,3.5,0.2434,1.5,0.6125,5.0,0.684,318.0
2022,Abu Dhabi Grand Prix,RUS,4.5,0.1833,1.5,0.6125,6.0,0.687,322.0
2022,Abu Dhabi Grand Prix,LEC,11.0,0.0669,2.5,0.3303,3.0,0.268,323.0
2022,Abu Dhabi Grand Prix,PER,13.0,0.0554,2.3,0.3654,2.0,0.228,330.0
2022,Abu Dhabi Grand Prix,SAI,17.0,0.0409,3.3,0.2362,4.0,0.418,324.0
2022,Abu Dhabi Grand Prix,NOR,301.0,0.0016,21.0,0.0252,7.0,0.945,321.0
2022,Abu Dhabi Grand Prix,ALO,301.0,0.0016,17.0,0.0326,11.0,1.272,326.0
2022,Abu Dhabi Grand Prix,RIC,601.0,0.0007,51.0,0.0086,10.0,1.221,317.0
2022,Abu Dhabi Grand Prix,VET,601.0,0.0007,34.0,0.0141,9.0,1.137,313.0
2022,Abu Dhabi Grand Prix,OCO,601.0,0.0007,34.0,0.0141,8.0,1.006,323.0
2022,Abu Dhabi Grand Prix,STR,901.0,0.0005,51.0,0.0086,14.0,1.5350000000000001,314.0
2022,Abu Dhabi Grand Prix,ZHO,901.0,0.0005,151.0,0.0023,15.0,1.584,322.0
2022,Abu Dhabi Grand Prix,ALB,901.0,0.0005,151.0,0.0023,19.0,2.204,334.0
2022,Abu Dhabi Grand Prix,GAS,901.0,0.0005,67.0,0.0062,17.0,2.035,324.0
2022,Abu Dhabi Grand Prix,LAT,901.0,0.0005,501.0,0.0005,20.0,2.23,330.0
2022,Abu Dhabi Grand Prix,MSC,901.0,0.0005,151.0,0.0023,13.0,1.401,323.0
2022,Abu Dhabi Grand Prix,MAG,901.0,0.0005,101.0,0.0038,16.0,2.01,325.0
2022,Abu Dhabi Grand Prix,BOT,901.0,0.0005,67.0,0.0062,18.0,2.068,321.0
2022,Abu Dhabi Grand Prix,TSU,901.0,0.0005,251.0,0.0013,12.0,1.395,325.0
2022,Australian Grand Prix,VER,2.2,0.4107,1.3,0.7326,2.0,0.286,318.0
2022,Australian Grand Prix,LEC,2.5,0.3555,1.3,0.7326,1.0,0.0,312.0
2022,Australian Grand Prix,SAI,9.0,0.0837,1.8,0.4981,9.0,1.54,313.0
2022,Australian Grand Prix,PER,15.0,0.047,2.1,0.4149,3.0,0.372,320.0
2022,Australian Grand Prix,HAM,17.0,0.0408,3.5,0.2264,5.0,0.957,313.0
2022,Australian Grand Prix,RUS,21.0,0.0322,5.5,0.1324,6.0,1.065,312.0
2022,Australian Grand Prix,GAS,151.0,0.0035,17.0,0.0347,11.0,1.358,316.0
2022,Australian Grand Prix,MSC,151.0,0.0035,26.0,0.021,15.0,2.597,313.0
2022,Australian Grand Prix,MAG,151.0,0.0035,17.0,0.0347,17.0,2.386,313.0
2022,Australian Grand Prix,ALO,151.0,0.0035,17.0,0.0347,10.0,0.947,322.0
2022,Australian Grand Prix,BOT,151.0,0.0035,17.0,0.0347,12.0,1.542,314.0
2022,Australian Grand Prix,NOR,151.0,0.0035,26.0,0.021,4.0,0.835,314.0
2022,Australian Grand Prix,OCO,151.0,0.0035,17.0,0.0347,8.0,1.193,320.0
2022,Australian Grand Prix,TSU,301.0,0.0016,26.0,0.021,13.0,1.556,317.0
2022,Australian Grand Prix,RIC,301.0,0.0016,26.0,0.021,7.0,1.164,312.0
2022,Australian Grand Prix,ZHO,601.0,0.0007,201.0,0.0019,14.0,2.287,313.0
2022,Australian Grand Prix,STR,901.0,0.0005,301.0,0.0012,20.0,,
2022,Australian Grand Prix,VET,901.0,0.0005,201.0,0.0019,18.0,3.281,313.0
2022,Australian Grand Prix,ALB,901.0,0.0005,601.0,0.0005,16.0,2.267,315.0
2022,Australian Grand Prix,LAT,901.0,0.0005,,,19.0,3.504,317.0
2022,Austria Grand Prix,VER,1.9,0.4827,1.25,0.7641,1.0,0.0,316.0
2022,Austria Grand Prix,LEC,3.25,0.2625,1.4,0.6665,2.0,0.029,315.0
2022,Austria Grand Prix,PER,10.0,0.0733,1.8,0.4923,13.0,1.474,320.0
2022,Austria Grand Prix,SAI,13.0,0.0545,2.0,0.4335,3.0,0.082,317.0
2022,Austria Grand Prix,RUS,13.0,0.0545,3.5,0.2208,4.0,0.447,312.0
2022,Austria Grand Prix,HAM,13.0,0.0545,3.0,0.2659,9.0,8.167,314.0
2022,Austria Grand Prix,NOR,151.0,0.0034,13.0,0.0454,15.0,20.863,314.0
2022,Austria Grand Prix,ALO,151.0,0.0034,19.0,0.0287,8.0,1.119,318.0
2022,Austria Grand Prix,BOT,151.0,0.0034,26.0,0.0197,12.0,1.335,311.0
2022,Austria Grand Prix,RIC,301.0,0.0015,26.0,0.0197,16.0,1.629,317.0
2022,Austria Grand Prix,GAS,301.0,0.0015,34.0,0.0142,10.0,1.176,314.0
2022,Austria Grand Prix,STR,601.0,0.0007,151.0,0.0024,17.0,1.863,315.0
2022,Austria Grand Prix,VET,601.0,0.0007,67.0,0.0063,20.0,2.099,309.0
2022,Austria Grand Prix,OCO,601.0,0.0007,41.0,0.0114,5.0,0.742,313.0
2022,Austria Grand Prix,ZHO,901.0,0.0004,151.0,0.0024,18.0,1.917,315.0
2022,Austria Grand Prix,ALB,901.0,0.0004,601.0,0.0004,11.0,1.246,316.0
2022,Austria Grand Prix,LAT,901.0,0.0004,,,19.0,2.019,319.0
2022,Austria Grand Prix,MSC,901.0,0.0004,201.0,0.0017,7.0,1.027,316.0
2022,Austria Grand Prix,MAG,901.0,0.0004,151.0,0.0024,6.0,0.895,314.0
2022,Austria Grand Prix,TSU,901.0,0.0004,151.0,0.0024,14.0,1.867,315.0
2022,Azerbaijan Grand Prix,VER,2.1,0.4308,1.25,0.7665,3.0,0.347,320.0
2022,Azerbaijan Grand Prix,LEC,2.75,0.3172,1.3,0.7315,1.0,0.0,315.0
2022,Azerbaijan Grand Prix,PER,7.0,0.1099,1.8,0.4964,2.0,0.282,315.0
2022,Azerbaijan Grand Prix,SAI,9.0,0.0826,2.2,0.3909,4.0,0.455,314.0
2022,Azerbaijan Grand Prix,RUS,26.0,0.0248,4.5,0.1666,5.0,1.353,309.0
2022,Azerbaijan Grand Prix,HAM,34.0,0.0183,4.5,0.1666,7.0,1.565,309.0
2022,Azerbaijan Grand Prix,NOR,151.0,0.0034,7.0,0.0984,11.0,2.039,306.0
2022,Azerbaijan Grand Prix,BOT,151.0,0.0034,11.0,0.0574,15.0,3.085,311.0
2022,Azerbaijan Grand Prix,RIC,301.0,0.0015,34.0,0.015,12.0,2.215,309.0
2022,Azerbaijan Grand Prix,ALO,301.0,0.0015,15.0,0.0397,10.0,1.814,322.0
2022,Azerbaijan Grand Prix,GAS,301.0,0.0015,34.0,0.015,6.0,1.486,310.0
2022,Azerbaijan Grand Prix,TSU,601.0,0.0007,101.0,0.0041,8.0,1.697,312.0
2022,Azerbaijan Grand Prix,VET,601.0,0.0007,51.0,0.0092,9.0,1.732,318.0
2022,Azerbaijan Grand Prix,MAG,601.0,0.0007,34.0,0.015,16.0,3.284,317.0
2022,Azerbaijan Grand Prix,OCO,601.0,0.0007,41.0,0.012,13.0,2.226,321.0
2022,Azerbaijan Grand Prix,STR,901.0,0.0004,101.0,0.0041,19.0,4.012,316.0
2022,Azerbaijan Grand Prix,ZHO,901.0,0.0004,201.0,0.0018,14.0,2.431,314.0
2022,Azerbaijan Grand Prix,ALB,901.0,0.0004,601.0,0.0005,17.0,3.36,318.0
2022,Azerbaijan Grand Prix,LAT,901.0,0.0004,,,18.0,4.008,320.0
2022,Azerbaijan Grand Prix,MSC,901.0,0.0004,51.0,0.0092,20.0,4.416,315.0
2022,Bahrain Grand Prix,VER,3.0,0.2994,1.3,0.7374,2.0,0.123,322.0
2022,Bahrain Grand Prix,HAM,3.35,0.2652,1.6,0.5794,5.0,0.68,314.0
2022,Bahrain Grand Prix,LEC,6.0,0.1399,2.0,0.4472,1.0,0.0,316.0
2022,Bahrain Grand Prix,SAI,9.0,0.0896,2.5,0.3451,3.0,0.129,315.0
2022,Bahrain Grand Prix,RUS,11.0,0.0719,3.0,0.2792,9.0,1.658,313.0
2022,Bahrain Grand Prix,PER,19.0,0.0395,3.0,0.2792,4.0,0.363,322.0
2022,Bahrain Grand Prix,NOR,26.0,0.028,6.0,0.1249,13.0,1.45,313.0
2022,Bahrain Grand Prix,RIC,67.0,0.0099,15.0,0.0431,18.0,2.387,311.0
2022,Bahrain Grand Prix,OCO,67.0,0.0099,21.0,0.0292,11.0,1.224,320.0
2022,Bahrain Grand Prix,ALO,67.0,0.0099,21.0,0.0292,8.0,1.637,318.0
2022,Bahrain Grand Prix,GAS,67.0,0.0099,15.0,0.0431,10.0,1.78,314.0
2022,Bahrain Grand Prix,STR,151.0,0.0041,34.0,0.0167,19.0,2.474,311.0
2022,Bahrain Grand Prix,ALB,151.0,0.0041,81.0,0.0061,14.0,2.106,313.0
2022,Bahrain Grand Prix,MAG,151.0,0.0041,81.0,0.0061,7.0,1.25,316.0
2022,Bahrain Grand Prix,BOT,151.0,0.0041,,,6.0,1.002,314.0
2022,Bahrain Grand Prix,TSU,151.0,0.0041,51.0,0.0104,16.0,2.192,318.0
2022,Bahrain Grand Prix,ZHO,301.0,0.0019,151.0,0.003,15.0,2.985,314.0
2022,Bahrain Grand Prix,LAT,301.0,0.0019,151.0,0.003,20.0,3.076,319.0
2022,Bahrain Grand Prix,MSC,301.0,0.0019,51.0,0.0104,12.0,1.44,317.0
2022,Bahrain Grand Prix,HUL,601.0,0.0009,67.0,0.0076,17.0,2.219,310.0
2022,Belgian Grand Prix,VER,1.9,0.4833,1.3,0.7281,1.0,0.0,310.0
2022,Belgian Grand Prix,LEC,4.1,0.2022,1.65,0.5456,4.0,0.888,309.0
2022,Belgian Grand Prix,HAM,6.0,0.1314,1.8,0.4911,7.0,1.838,306.0
2022,Belgian Grand Prix,SAI,9.0,0.083,1.9,0.46,2.0,0.632,313.0
2022,Belgian Grand Prix,RUS,11.0,0.0661,2.5,0.3301,8.0,2.111,305.0
2022,Belgian Grand Prix,PER,26.0,0.025,2.5,0.3301,3.0,0.797,309.0
2022,Belgian Grand Prix,NOR,301.0,0.0016,17.0,0.0325,10.0,2.513,311.0
2022,Belgian Grand Prix,ALO,301.0,0.0016,17.0,0.0325,6.0,1.7029999999999998,312.0
2022,Belgian Grand Prix,RIC,601.0,0.0007,51.0,0.0086,11.0,2.102,310.0
2022,Belgian Grand Prix,OCO,601.0,0.0007,51.0,0.0086,5.0,1.5150000000000001,312.0
2022,Belgian Grand Prix,VET,901.0,0.0004,67.0,0.0062,16.0,2.6790000000000003,308.0
2022,Belgian Grand Prix,BOT,901.0,0.0004,67.0,0.0062,20.0,4.201,308.0
2022,Belgian Grand Prix,STR,901.0,0.0004,81.0,0.0049,14.0,2.9459999999999997,307.0
2022,Belgian Grand Prix,MAG,901.0,0.0004,81.0,0.0049,18.0,2.892,305.0
2022,Belgian Grand Prix,ZHO,901.0,0.0004,151.0,0.0023,13.0,2.42,310.0
2022,Belgian Grand Prix,MSC,901.0,0.0004,151.0,0.0023,15.0,4.053,306.0
2022,Belgian Grand Prix,GAS,901.0,0.0004,151.0,0.0023,12.0,2.162,309.0
2022,Belgian Grand Prix,TSU,901.0,0.0004,251.0,0.0013,19.0,3.027,307.0
2022,Belgian Grand Prix,ALB,901.0,0.0004,251.0,0.0013,9.0,2.172,311.0
2022,Belgian Grand Prix,LAT,901.0,0.0004,251.0,0.0013,17.0,2.7359999999999998,306.0
2022,British Grand Prix,VER,1.9,0.4827,1.25,0.7641,2.0,0.072,296.0
2022,British Grand Prix,LEC,3.25,0.2625,1.4,0.6665,3.0,0.315,295.0
2022,British Grand Prix,PER,10.0,0.0733,1.8,0.4923,4.0,0.633,297.0
2022,British Grand Prix,SAI,13.0,0.0545,2.0,0.4335,1.0,0.0,297.0
2022,British Grand Prix,RUS,13.0,0.0545,3.5,0.2208,8.0,1.178,294.0
2022,British Grand Prix,HAM,13.0,0.0545,3.0,0.2659,5.0,1.012,298.0
2022,British Grand Prix,NOR,151.0,0.0034,13.0,0.0454,6.0,1.101,290.0
2022,British Grand Prix,ALO,151.0,0.0034,19.0,0.0287,7.0,1.133,293.0
2022,British Grand Prix,BOT,151.0,0.0034,26.0,0.0197,12.0,3.249,294.0
2022,British Grand Prix,RIC,301.0,0.0015,26.0,0.0197,14.0,3.372,286.0
2022,British Grand Prix,GAS,301.0,0.0015,34.0,0.0142,11.0,2.719,290.0
2022,British Grand Prix,STR,601.0,0.0007,151.0,0.0024,20.0,2.447,292.0
2022,British Grand Prix,VET,601.0,0.0007,67.0,0.0063,18.0,1.683,294.0
2022,British Grand Prix,OCO,601.0,0.0007,41.0,0.0114,15.0,4.207,295.0
2022,British Grand Prix,ZHO,901.0,0.0004,151.0,0.0024,9.0,1.736,293.0
2022,British Grand Prix,ALB,901.0,0.0004,601.0,0.0004,16.0,1.095,298.0
2022,British Grand Prix,LAT,901.0,0.0004,,,10.0,22.112,296.0
2022,British Grand Prix,MSC,901.0,0.0004,201.0,0.0017,19.0,1.725,289.0
2022,British Grand Prix,MAG,901.0,0.0004,151.0,0.0024,17.0,1.176,290.0
2022,British Grand Prix,TSU,901.0,0.0004,151.0,0.0024,13.0,3.328,294.0
2022,Canadian Grand Prix,VER,1.8,0.4977,1.3,0.7352,1.0,0.0,305.0
2022,Canadian Grand Prix,LEC,3.5,0.226,1.35,0.7034,15.0,11.709,298.0
2022,Canadian Grand Prix,PER,4.0,0.1929,1.5,0.6217,13.0,11.828,302.0
2022,Canadian Grand Prix,SAI,15.0,0.0402,2.6,0.3262,3.0,0.797,302.0
2022,Canadian Grand Prix,RUS,34.0,0.0152,4.5,0.1715,8.0,2.258,297.0
2022,Canadian Grand Prix,HAM,34.0,0.0152,4.5,0.1715,4.0,1.592,293.0
2022,Canadian Grand Prix,NOR,151.0,0.0026,9.0,0.0761,14.0,12.767,290.0
2022,Canadian Grand Prix,GAS,151.0,0.0026,17.0,0.0361,16.0,13.193,296.0
2022,Canadian Grand Prix,RIC,301.0,0.0011,17.0,0.0361,9.0,2.45,295.0
2022,Canadian Grand Prix,OCO,301.0,0.0011,26.0,0.0219,7.0,2.23,300.0
2022,Canadian Grand Prix,ALO,301.0,0.0011,17.0,0.0361,2.0,0.645,303.0
2022,Canadian Grand Prix,BOT,301.0,0.0011,17.0,0.0361,11.0,5.489,297.0
2022,Canadian Grand Prix,TSU,601.0,0.0005,67.0,0.0072,20.0,15.276,294.0
2022,Canadian Grand Prix,VET,601.0,0.0005,67.0,0.0072,17.0,13.213,297.0
2022,Canadian Grand Prix,MAG,601.0,0.0005,67.0,0.0072,5.0,1.661,299.0
2022,Canadian Grand Prix,STR,901.0,0.0003,201.0,0.002,18.0,14.233,296.0
2022,Canadian Grand Prix,ZHO,901.0,0.0003,201.0,0.002,10.0,2.731,299.0
2022,Canadian Grand Prix,ALB,901.0,0.0003,601.0,0.0006,12.0,5.559,309.0
2022,Canadian Grand Prix,LAT,901.0,0.0003,,,19.0,14.361,306.0
2022,Canadian Grand Prix,MSC,901.0,0.0003,201.0,0.002,6.0,2.057,302.0
2022,Dutch Grand Prix,VER,1.5,0.6262,1.3,0.7288,1.0,0.0,327.0
2022,Dutch Grand Prix,LEC,5.0,0.156,1.5,0.6132,2.0,0.021,315.0
2022,Dutch Grand Prix,PER,11.0,0.0628,1.8,0.4922,5.0,0.735,326.0
2022,Dutch Grand Prix,SAI,11.0,0.0628,1.9,0.4611,3.0,0.092,320.0
2022,Dutch Grand Prix,HAM,15.0,0.0439,2.6,0.3159,4.0,0.306,317.0
2022,Dutch Grand Prix,RUS,17.0,0.038,3.2,0.2459,6.0,0.805,322.0
2022,Dutch Grand Prix,NOR,151.0,0.0031,21.0,0.0254,7.0,0.832,322.0
2022,Dutch Grand Prix,RIC,301.0,0.0014,21.0,0.0254,17.0,1.7389999999999999,319.0
2022,Dutch Grand Prix,ALO,301.0,0.0014,19.0,0.0287,13.0,1.271,318.0
2022,Dutch Grand Prix,OCO,601.0,0.0006,21.0,0.0254,12.0,1.263,322.0
2022,Dutch Grand Prix,STR,901.0,0.0004,67.0,0.0063,10.0,1.074,318.0
2022,Dutch Grand Prix,GAS,901.0,0.0004,67.0,0.0063,11.0,1.17,323.0
2022,Dutch Grand Prix,MSC,901.0,0.0004,67.0,0.0063,8.0,1.1,324.0
2022,Dutch Grand Prix,VET,901.0,0.0004,67.0,0.0063,19.0,2.049,317.0
2022,Dutch Grand Prix,MAG,901.0,0.0004,67.0,0.0063,18.0,1.9769999999999999,319.0
2022,Dutch Grand Prix,BOT,901.0,0.0004,101.0,0.0038,16.0,1.619,317.0
2022,Dutch Grand Prix,ZHO,901.0,0.0004,301.0,0.001,14.0,1.362,321.0
2022,Dutch Grand Prix,TSU,901.0,0.0004,501.0,0.0006,9.0,2.214,321.0
2022,Dutch Grand Prix,ALB,901.0,0.0004,501.0,0.0006,15.0,1.46,322.0
2022,Dutch Grand Prix,LAT,901.0,0.0004,501.0,0.0006,20.0,3.011,321.0
2022,Emilia Romagna Grand Prix,LEC,2.2,0.4112,1.3,0.7319,2.0,0.779,291.0
2022,Emilia Romagna Grand Prix,VER,2.6,0.3406,1.35,0.6997,1.0,0.0,294.0
2022,Emilia Romagna Grand Prix,SAI,9.0,0.084,1.7,0.5319,10.0,-9.009,293.0
2022,Emilia Romagna Grand Prix,PER,13.0,0.0555,2.3,0.3712,7.0,1.8090000000000002,294.0
2022,Emilia Romagna Grand Prix,HAM,17.0,0.041,3.0,0.2706,13.0,-6.861,284.0
2022,Emilia Romagna Grand Prix,RUS,19.0,0.0362,5.0,0.1473,11.0,-7.242,282.0
2022,Emilia Romagna Grand Prix,NOR,67.0,0.0087,13.0,0.0473,3.0,1.1320000000000001,290.0
2022,Emilia Romagna Grand Prix,RIC,151.0,0.0035,13.0,0.0473,6.0,1.7429999999999999,290.0
2022,Emilia Romagna Grand Prix,OCO,151.0,0.0035,15.0,0.0399,19.0,-5.661,282.0
2022,Emilia Romagna Grand Prix,ALO,151.0,0.0035,13.0,0.0473,5.0,1.203,290.0
2022,Emilia Romagna Grand Prix,ZHO,301.0,0.0016,201.0,0.0018,14.0,-6.565,287.0
2022,Emilia Romagna Grand Prix,GAS,301.0,0.0016,21.0,0.0267,17.0,-7.267,289.0
2022,Emilia Romagna Grand Prix,MSC,301.0,0.0016,51.0,0.0093,12.0,-7.083,290.0
2022,Emilia Romagna Grand Prix,MAG,301.0,0.0016,51.0,0.0093,4.0,1.165,288.0
2022,Emilia Romagna Grand Prix,BOT,301.0,0.0016,51.0,0.0093,8.0,2.44,283.0
2022,Emilia Romagna Grand Prix,TSU,301.0,0.0016,51.0,0.0093,16.0,-7.525,290.0
2022,Emilia Romagna Grand Prix,STR,601.0,0.0007,,,15.0,0.12,295.0
2022,Emilia Romagna Grand Prix,VET,601.0,0.0007,,,9.0,3.063,295.0
2022,Emilia Romagna Grand Prix,ALB,901.0,0.0005,,,20.0,,
2022,Emilia Romagna Grand Prix,LAT,901.0,0.0005,,,18.0,-6.0280000000000005,295.0
2022,French Grand Prix,VER,2.1,0.4299,1.35,0.7001,2.0,0.304,338.0
2022,French Grand Prix,LEC,2.5,0.3526,1.4,0.6705,1.0,0.0,330.0
2022,French Grand Prix,HAM,9.0,0.0821,2.2,0.3919,4.0,0.893,328.0
2022,French Grand Prix,PER,15.0,0.0459,2.2,0.3919,3.0,0.463,337.0
2022,French Grand Prix,SAI,19.0,0.0351,2.4,0.3534,9.0,0.209,330.0
2022,French Grand Prix,RUS,19.0,0.0351,2.65,0.3141,6.0,1.259,330.0
2022,French Grand Prix,NOR,151.0,0.0033,16.0,0.0371,5.0,1.16,328.0
2022,French Grand Prix,OCO,151.0,0.0033,21.0,0.0269,12.0,2.176,329.0
2022,French Grand Prix,ALO,151.0,0.0033,16.0,0.0371,7.0,1.6800000000000002,330.0
2022,French Grand Prix,MSC,301.0,0.0015,41.0,0.0121,19.0,2.8289999999999997,335.0
2022,French Grand Prix,RIC,301.0,0.0015,26.0,0.0208,11.0,2.05,331.0
2022,French Grand Prix,MAG,301.0,0.0015,41.0,0.0121,10.0,1.7770000000000001,332.0
2022,French Grand Prix,BOT,301.0,0.0015,34.0,0.0152,13.0,2.18,327.0
2022,French Grand Prix,GAS,601.0,0.0007,67.0,0.0068,16.0,2.567,329.0
2022,French Grand Prix,STR,901.0,0.0004,151.0,0.0026,17.0,2.567,329.0
2022,French Grand Prix,ZHO,901.0,0.0004,201.0,0.0018,18.0,2.802,326.0
2022,French Grand Prix,ALB,901.0,0.0004,601.0,0.0005,15.0,2.435,333.0
2022,French Grand Prix,LAT,901.0,0.0004,,,20.0,2.922,333.0
2022,French Grand Prix,VET,901.0,0.0004,151.0,0.0026,14.0,2.404,329.0
2022,French Grand Prix,TSU,901.0,0.0004,151.0,0.0026,8.0,1.908,331.0
2022,Hungarian Grand Prix,LEC,2.2,0.4063,,,3.0,0.19,300.0
2022,Hungarian Grand Prix,VER,2.5,0.3511,,,10.0,1.446,300.0
2022,Hungarian Grand Prix,SAI,6.5,0.1179,,,2.0,0.044,299.0
2022,Hungarian Grand Prix,HAM,11.0,0.0646,,,7.0,0.765,299.0
2022,Hungarian Grand Prix,PER,26.0,0.0242,,,11.0,1.139,298.0
2022,Hungarian Grand Prix,RUS,26.0,0.0242,,,1.0,0.0,301.0
2022,Hungarian Grand Prix,ALO,151.0,0.0032,,,6.0,0.701,298.0
2022,Hungarian Grand Prix,RIC,301.0,0.0015,,,9.0,1.002,298.0
2022,Hungarian Grand Prix,NOR,301.0,0.0015,,,4.0,0.392,299.0
2022,Hungarian Grand Prix,BOT,601.0,0.0007,,,8.0,0.78,298.0
2022,Hungarian Grand Prix,MAG,601.0,0.0007,,,13.0,1.448,300.0
2022,Hungarian Grand Prix,OCO,601.0,0.0007,,,5.0,0.641,296.0
2022,Hungarian Grand Prix,GAS,601.0,0.0007,,,19.0,2.15,299.0
2022,Hungarian Grand Prix,STR,901.0,0.0004,,,14.0,1.76,299.0
2022,Hungarian Grand Prix,ZHO,901.0,0.0004,,,12.0,1.196,297.0
2022,Hungarian Grand Prix,ALB,901.0,0.0004,,,17.0,1.879,310.0
2022,Hungarian Grand Prix,LAT,901.0,0.0004,,,20.0,2.193,304.0
2022,Hungarian Grand Prix,MSC,901.0,0.0004,,,15.0,1.825,301.0
2022,Hungarian Grand Prix,VET,901.0,0.0004,,,18.0,1.896,299.0
2022,Hungarian Grand Prix,TSU,901.0,0.0004,,,16.0,1.863,301.0
2022,Italian Grand Prix,VER,1.35,0.6963,1.3,0.7286,2.0,0.145,342.0
2022,Italian Grand Prix,LEC,7.0,0.0957,1.6,0.5671,1.0,0.0,341.0
2022,Italian Grand Prix,RUS,11.0,0.0555,2.4,0.3477,6.0,1.381,337.0
2022,Italian Grand Prix,HAM,11.0,0.0555,1.7,0.5271,5.0,1.363,338.0
2022,Italian Grand Prix,PER,13.0,0.0454,1.8,0.492,4.0,1.045,337.0
2022,Italian Grand Prix,SAI,26.0,0.0197,3.0,0.2656,3.0,0.268,337.0
2022,Italian Grand Prix,RIC,67.0,0.0063,,,8.0,1.764,340.0
2022,Italian Grand Prix,STR,126.0,0.0029,,,18.0,2.5869999999999997,339.0
2022,Italian Grand Prix,VET,126.0,0.0029,,,17.0,2.475,334.0
2022,Italian Grand Prix,MAG,126.0,0.0029,,,19.0,2.747,333.0
2022,Italian Grand Prix,ALB,126.0,0.0029,,,,,
2022,Italian Grand Prix,ALO,151.0,0.0024,17.0,0.0327,10.0,1.7,336.0
2022,Italian Grand Prix,BOT,151.0,0.0024,,,12.0,2.074,339.0
2022,Italian Grand Prix,MSC,151.0,0.0024,,,20.0,2.844,329.0
2022,Italian Grand Prix,GAS,151.0,0.0024,,,9.0,2.487,342.0
2022,Italian Grand Prix,NOR,301.0,0.001,26.0,0.0196,7.0,1.423,341.0
2022,Italian Grand Prix,TSU,301.0,0.001,,,15.0,1.859,342.0
2022,Italian Grand Prix,ZHO,301.0,0.001,,,14.0,2.416,343.0
2022,Italian Grand Prix,LAT,301.0,0.001,,,16.0,2.426,344.0
2022,Italian Grand Prix,OCO,601.0,0.0004,26.0,0.0196,11.0,1.9689999999999999,341.0
2022,Japan Grand Prix,VER,1.5,0.6246,1.3,0.7366,1.0,0.0,303.0
2022,Japan Grand Prix,LEC,4.0,0.2,1.4,0.6757,2.0,0.01,300.0
2022,Japan Grand Prix,PER,11.0,0.0618,2.2,0.3991,4.0,0.405,301.0
2022,Japan Grand Prix,HAM,13.0,0.0509,2.2,0.3991,6.0,0.957,292.0
2022,Japan Grand Prix,SAI,19.0,0.0328,2.2,0.3991,3.0,0.057,302.0
2022,Japan Grand Prix,RUS,26.0,0.0228,3.2,0.2579,8.0,1.085,292.0
2022,Japan Grand Prix,NOR,301.0,0.0013,17.0,0.0368,10.0,1.6989999999999998,297.0
2022,Japan Grand Prix,ALO,301.0,0.0013,26.0,0.0225,7.0,1.018,301.0
