year,race,driver_code,race_win_odds,race_win_prob,podium_odds,podium_prob,Grid_Position,Quali_Time_Delta,Top_Speed_ST
2022,Japan Grand Prix,RIC,901.0,0.0004,26.0,0.0225,11.0,1.355,295.0
2022,Japan Grand Prix,OCO,901.0,0.0004,26.0,0.0225,5.0,0.861,300.0
2022,Japan Grand Prix,STR,901.0,0.0004,101.0,0.0046,19.0,2.115,295.0
2022,Japan Grand Prix,VET,901.0,0.0004,101.0,0.0046,9.0,1.25,295.0
2022,Japan Grand Prix,GAS,901.0,0.0004,101.0,0.0046,17.0,2.018,300.0
2022,Japan Grand Prix,ZHO,901.0,0.0004,201.0,0.0021,14.0,1.649,297.0
2022,Japan Grand Prix,ALB,901.0,0.0004,201.0,0.0021,16.0,2.007,306.0
2022,Japan Grand Prix,LAT,901.0,0.0004,201.0,0.0021,20.0,2.207,307.0
2022,Japan Grand Prix,MSC,901.0,0.0004,201.0,0.0021,15.0,2.135,294.0
2022,Japan Grand Prix,MAG,901.0,0.0004,201.0,0.0021,18.0,2.048,295.0
2022,Japan Grand Prix,BOT,901.0,0.0004,201.0,0.0021,12.0,1.405,296.0
2022,Japan Grand Prix,TSU,901.0,0.0004,201.0,0.0021,13.0,1.504,301.0
2022,Mexican Grand Prix,VER,1.57,0.592,1.25,0.7628,1.0,0.0,349.0
2022,Mexican Grand Prix,PER,5.5,0.1379,1.75,0.5071,4.0,0.353,348.0
2022,Mexican Grand Prix,LEC,6.0,0.1246,1.5,0.6114,7.0,0.78,342.0
2022,Mexican Grand Prix,SAI,13.0,0.0507,2.35,0.3546,5.0,0.576,345.0
2022,Mexican Grand Prix,HAM,13.0,0.0507,2.2,0.3842,3.0,0.309,344.0
2022,Mexican Grand Prix,RUS,26.0,0.0227,3.2,0.2438,2.0,0.304,345.0
2022,Mexican Grand Prix,STR,101.0,0.0047,67.0,0.0061,18.0,2.745,343.0
2022,Mexican Grand Prix,VET,101.0,0.0047,67.0,0.0061,17.0,2.644,343.0
2022,Mexican Grand Prix,RIC,151.0,0.0029,67.0,0.0061,11.0,1.55,345.0
2022,Mexican Grand Prix,OCO,151.0,0.0029,34.0,0.0139,10.0,1.2349999999999999,345.0
2022,Mexican Grand Prix,NOR,251.0,0.0016,13.0,0.0445,8.0,0.946,347.0
2022,Mexican Grand Prix,ALO,251.0,0.0016,13.0,0.0445,9.0,1.164,342.0
2022,Mexican Grand Prix,ZHO,901.0,0.0004,251.0,0.0012,12.0,1.701,343.0
2022,Mexican Grand Prix,ALB,901.0,0.0004,251.0,0.0012,19.0,3.084,348.0
2022,Mexican Grand Prix,GAS,901.0,0.0004,67.0,0.0061,14.0,1.897,346.0
2022,Mexican Grand Prix,LAT,901.0,0.0004,601.0,0.0004,20.0,3.392,348.0
2022,Mexican Grand Prix,MSC,901.0,0.0004,251.0,0.0012,16.0,2.644,351.0
2022,Mexican Grand Prix,MAG,901.0,0.0004,251.0,0.0012,15.0,2.058,348.0
2022,Mexican Grand Prix,BOT,901.0,0.0004,151.0,0.0023,6.0,0.626,345.0
2022,Mexican Grand Prix,TSU,901.0,0.0004,251.0,0.0012,13.0,1.814,346.0
2022,Miami Grand Prix,VER,2.0,0.4512,1.3,0.7351,3.0,0.195,334.0
2022,Miami Grand Prix,LEC,2.25,0.3941,1.4,0.6739,1.0,0.0,323.0
2022,Miami Grand Prix,SAI,13.0,0.0526,2.1,0.4189,2.0,0.19,322.0
2022,Miami Grand Prix,PER,15.0,0.0446,1.9,0.471,4.0,0.24,332.0
2022,Miami Grand Prix,NOR,34.0,0.0174,5.0,0.1514,8.0,0.954,320.0
2022,Miami Grand Prix,RIC,67.0,0.008,13.0,0.0494,14.0,1.514,314.0
2022,Miami Grand Prix,RUS,67.0,0.008,5.0,0.1514,12.0,1.377,322.0
2022,Miami Grand Prix,HAM,67.0,0.008,5.0,0.1514,6.0,0.829,324.0
2022,Miami Grand Prix,OCO,151.0,0.0031,26.0,0.0219,20.0,,
2022,Miami Grand Prix,ALO,151.0,0.0031,11.0,0.0601,11.0,1.3639999999999999,326.0
2022,Miami Grand Prix,BOT,151.0,0.0031,15.0,0.0417,5.0,0.679,324.0
2022,Miami Grand Prix,MAG,301.0,0.0014,34.0,0.016,16.0,2.179,326.0
2022,Miami Grand Prix,GAS,301.0,0.0014,34.0,0.016,7.0,0.894,326.0
2022,Miami Grand Prix,TSU,601.0,0.0006,51.0,0.0099,9.0,1.1360000000000001,327.0
2022,Miami Grand Prix,ZHO,601.0,0.0006,101.0,0.0045,17.0,2.224,326.0
2022,Miami Grand Prix,VET,601.0,0.0006,51.0,0.0099,13.0,1.418,324.0
2022,Miami Grand Prix,MSC,601.0,0.0006,51.0,0.0099,15.0,1.627,324.0
2022,Miami Grand Prix,STR,901.0,0.0004,101.0,0.0045,10.0,1.88,325.0
2022,Miami Grand Prix,ALB,901.0,0.0004,251.0,0.0015,18.0,2.4699999999999998,327.0
2022,Miami Grand Prix,LAT,901.0,0.0004,251.0,0.0015,19.0,2.529,324.0
2022,Monaco Grand Prix,LEC,2.0,0.4487,1.3,0.7341,1.0,0.0,279.0
2022,Monaco Grand Prix,VER,2.25,0.3916,1.3,0.7341,4.0,0.29,282.0
2022,Monaco Grand Prix,SAI,17.0,0.0378,2.1,0.4172,2.0,0.225,281.0
2022,Monaco Grand Prix,PER,17.0,0.0378,2.5,0.3398,3.0,0.253,282.0
2022,Monaco Grand Prix,RUS,17.0,0.0378,3.5,0.2286,6.0,0.736,277.0
2022,Monaco Grand Prix,HAM,17.0,0.0378,3.5,0.2286,8.0,1.184,280.0
2022,Monaco Grand Prix,NOR,301.0,0.0014,11.0,0.0593,5.0,0.473,280.0
2022,Monaco Grand Prix,BOT,301.0,0.0014,6.5,0.1102,12.0,1.533,280.0
2022,Monaco Grand Prix,RIC,601.0,0.0006,26.0,0.0215,14.0,1.588,282.0
2022,Monaco Grand Prix,MSC,601.0,0.0006,51.0,0.0097,15.0,1.705,284.0
2022,Monaco Grand Prix,MAG,601.0,0.0006,26.0,0.0215,13.0,1.545,282.0
2022,Monaco Grand Prix,ALO,601.0,0.0006,15.0,0.0412,7.0,0.871,277.0
2022,Monaco Grand Prix,OCO,601.0,0.0006,26.0,0.0215,10.0,1.671,280.0
2022,Monaco Grand Prix,STR,901.0,0.0004,67.0,0.0071,18.0,2.302,283.0
2022,Monaco Grand Prix,ZHO,901.0,0.0004,201.0,0.0019,20.0,4.23,279.0
2022,Monaco Grand Prix,ALB,901.0,0.0004,201.0,0.0019,16.0,2.235,284.0
2022,Monaco Grand Prix,GAS,901.0,0.0004,67.0,0.0071,17.0,2.284,283.0
2022,Monaco Grand Prix,LAT,901.0,0.0004,601.0,0.0005,19.0,3.027,285.0
2022,Monaco Grand Prix,VET,901.0,0.0004,51.0,0.0097,9.0,1.3559999999999999,282.0
2022,Monaco Grand Prix,TSU,901.0,0.0004,101.0,0.0044,11.0,1.421,281.0
2022,Saudi Grand Prix,LEC,2.35,0.3818,1.25,0.7749,2.0,0.025,325.0
2022,Saudi Grand Prix,VER,2.5,0.3561,1.25,0.7749,4.0,0.261,334.0
2022,Saudi Grand Prix,SAI,8.0,0.096,1.85,0.495,3.0,0.202,327.0
2022,Saudi Grand Prix,HAM,11.0,0.0671,3.5,0.2388,16.0,2.143,324.0
2022,Saudi Grand Prix,PER,15.0,0.0473,3.0,0.2848,1.0,0.0,335.0
2022,Saudi Grand Prix,RUS,34.0,0.0188,6.0,0.129,6.0,0.904,322.0
2022,Saudi Grand Prix,MAG,67.0,0.0088,11.0,0.0645,10.0,1.388,329.0
2022,Saudi Grand Prix,BOT,151.0,0.0035,13.0,0.0533,8.0,0.983,326.0
2022,Saudi Grand Prix,OCO,151.0,0.0035,26.0,0.0241,5.0,0.868,326.0
2022,Saudi Grand Prix,ALO,151.0,0.0035,21.0,0.0308,7.0,0.947,328.0
2022,Saudi Grand Prix,GAS,151.0,0.0035,21.0,0.0308,9.0,1.054,328.0
2022,Saudi Grand Prix,ZHO,301.0,0.0016,34.0,0.0178,13.0,1.619,327.0
2022,Saudi Grand Prix,RIC,301.0,0.0016,41.0,0.0143,12.0,1.573,321.0
2022,Saudi Grand Prix,MSC,301.0,0.0016,34.0,0.0178,14.0,1.72,327.0
2022,Saudi Grand Prix,TSU,301.0,0.0016,34.0,0.0178,20.0,,
2022,Saudi Grand Prix,NOR,301.0,0.0016,34.0,0.0178,11.0,1.451,323.0
2022,Saudi Grand Prix,VET,601.0,0.0007,101.0,0.0051,,,
2022,Saudi Grand Prix,STR,901.0,0.0005,101.0,0.0051,15.0,2.809,326.0
2022,Saudi Grand Prix,ALB,901.0,0.0005,251.0,0.0018,17.0,2.292,326.0
2022,Saudi Grand Prix,LAT,901.0,0.0005,251.0,0.0018,19.0,3.617,325.0
2022,Singapore Grand Prix,VER,1.4,0.6748,1.25,0.7664,8.0,1.983,284.0
2022,Singapore Grand Prix,LEC,5.0,0.1524,1.5,0.6167,1.0,0.0,283.0
2022,Singapore Grand Prix,SAI,12.0,0.0548,2.1,0.4129,4.0,0.171,284.0
2022,Singapore Grand Prix,HAM,15.0,0.0422,1.9,0.4652,3.0,0.054,283.0
2022,Singapore Grand Prix,PER,17.0,0.0364,3.2,0.2499,2.0,0.022,287.0
2022,Singapore Grand Prix,RUS,19.0,0.032,2.3,0.3704,11.0,4.6,278.0
2022,Singapore Grand Prix,NOR,301.0,0.0013,17.0,0.0341,6.0,1.172,283.0
2022,Singapore Grand Prix,ALO,301.0,0.0013,17.0,0.0341,5.0,0.554,282.0
2022,Singapore Grand Prix,RIC,601.0,0.0006,51.0,0.0092,17.0,6.814,281.0
2022,Singapore Grand Prix,OCO,601.0,0.0006,26.0,0.0206,18.0,6.925,277.0
2022,Singapore Grand Prix,GAS,601.0,0.0006,151.0,0.0025,7.0,1.799,285.0
2022,Singapore Grand Prix,STR,901.0,0.0004,151.0,0.0025,12.0,4.799,278.0
2022,Singapore Grand Prix,ZHO,901.0,0.0004,251.0,0.0014,15.0,6.106,277.0
2022,Singapore Grand Prix,ALB,901.0,0.0004,151.0,0.0025,19.0,7.573,285.0
2022,Singapore Grand Prix,LAT,901.0,0.0004,251.0,0.0014,20.0,8.12,285.0
2022,Singapore Grand Prix,MSC,901.0,0.0004,251.0,0.0014,13.0,4.958,279.0
2022,Singapore Grand Prix,VET,901.0,0.0004,151.0,0.0025,14.0,4.968,278.0
2022,Singapore Grand Prix,MAG,901.0,0.0004,251.0,0.0014,9.0,2.161,282.0
2022,Singapore Grand Prix,BOT,901.0,0.0004,151.0,0.0025,16.0,6.671,276.0
2022,Singapore Grand Prix,TSU,901.0,0.0004,151.0,0.0025,10.0,2.5709999999999997,283.0
2022,Spain Grand Prix,VER,2.0,0.4485,1.36,0.6944,2.0,0.323,318.0
2022,Spain Grand Prix,LEC,2.2,0.4017,1.32,0.7195,1.0,0.0,316.0
2022,Spain Grand Prix,SAI,13.0,0.0515,1.8,0.498,3.0,0.416,316.0
2022,Spain Grand Prix,PER,17.0,0.0377,1.8,0.498,5.0,0.67,320.0
2022,Spain Grand Prix,RUS,26.0,0.0231,5.0,0.1483,4.0,0.643,322.0
2022,Spain Grand Prix,HAM,26.0,0.0231,5.0,0.1483,6.0,0.762,318.0
2022,Spain Grand Prix,NOR,151.0,0.003,10.0,0.0652,11.0,1.721,320.0
2022,Spain Grand Prix,BOT,151.0,0.003,9.0,0.0738,7.0,0.858,318.0
2022,Spain Grand Prix,RIC,301.0,0.0014,21.0,0.027,9.0,1.5470000000000002,316.0
2022,Spain Grand Prix,OCO,301.0,0.0014,21.0,0.027,12.0,1.888,316.0
2022,Spain Grand Prix,ALO,301.0,0.0014,13.0,0.0477,17.0,2.293,317.0
2022,Spain Grand Prix,TSU,601.0,0.0006,67.0,0.0068,13.0,1.889,319.0
2022,Spain Grand Prix,MSC,601.0,0.0006,67.0,0.0068,10.0,1.6179999999999999,321.0
2022,Spain Grand Prix,MAG,601.0,0.0006,34.0,0.0153,8.0,0.932,322.0
2022,Spain Grand Prix,GAS,601.0,0.0006,34.0,0.0153,14.0,2.111,322.0
2022,Spain Grand Prix,STR,901.0,0.0004,251.0,0.0014,18.0,2.668,318.0
2022,Spain Grand Prix,ZHO,901.0,0.0004,151.0,0.0026,15.0,2.344,320.0
2022,Spain Grand Prix,ALB,901.0,0.0004,201.0,0.0019,19.0,2.895,322.0
2022,Spain Grand Prix,LAT,901.0,0.0004,301.0,0.0011,20.0,3.165,321.0
2022,Spain Grand Prix,VET,901.0,0.0004,251.0,0.0014,16.0,2.204,318.0
2022,São Paulo Grand Prix,VER,1.45,0.6502,1.25,0.7604,2.0,0.203,330.0
2022,São Paulo Grand Prix,LEC,7.0,0.1049,1.6,0.5616,10.0,-0.724,319.0
2022,São Paulo Grand Prix,HAM,7.0,0.1049,1.6,0.5616,8.0,0.937,320.0
2022,São Paulo Grand Prix,PER,13.0,0.0512,1.8,0.486,9.0,3.927,332.0
2022,São Paulo Grand Prix,RUS,13.0,0.0512,2.5,0.3247,3.0,0.385,320.0
2022,São Paulo Grand Prix,SAI,21.0,0.0294,3.4,0.2226,5.0,0.683,322.0
2022,São Paulo Grand Prix,NOR,301.0,0.0013,26.0,0.0183,4.0,0.589,326.0
2022,São Paulo Grand Prix,ALO,301.0,0.0013,26.0,0.0183,7.0,0.83,327.0
2022,São Paulo Grand Prix,BOT,601.0,0.0006,81.0,0.0045,18.0,3.8120000000000003,300.0
2022,São Paulo Grand Prix,RIC,601.0,0.0006,51.0,0.008,14.0,0.466,326.0
2022,São Paulo Grand Prix,OCO,601.0,0.0006,26.0,0.0183,6.0,0.751,326.0
2022,São Paulo Grand Prix,GAS,601.0,0.0006,81.0,0.0045,12.0,0.001,329.0
2022,São Paulo Grand Prix,STR,901.0,0.0004,151.0,0.0021,15.0,0.536,321.0
2022,São Paulo Grand Prix,ZHO,901.0,0.0004,151.0,0.0021,17.0,3.523,295.0
2022,São Paulo Grand Prix,ALB,901.0,0.0004,151.0,0.0021,11.0,-0.04300000000000004,318.0
2022,São Paulo Grand Prix,LAT,901.0,0.0004,301.0,0.0009,16.0,3.421,308.0
2022,São Paulo Grand Prix,MSC,901.0,0.0004,301.0,0.0009,20.0,4.687,299.0
2022,São Paulo Grand Prix,VET,901.0,0.0004,151.0,0.0021,13.0,0.004,321.0
2022,São Paulo Grand Prix,MAG,901.0,0.0004,301.0,0.0009,1.0,0.0,323.0
2022,São Paulo Grand Prix,TSU,901.0,0.0004,,,19.0,4.59,300.0
2022,United States Grand Prix,VER,1.4,0.6741,1.25,0.7617,3.0,0.092,326.0
2022,United States Grand Prix,LEC,5.0,0.1516,1.5,0.6098,2.0,0.065,320.0
2022,United States Grand Prix,PER,10.0,0.0673,2.0,0.4294,4.0,0.289,323.0
2022,United States Grand Prix,HAM,15.0,0.0418,2.2,0.3823,5.0,0.591,318.0
2022,United States Grand Prix,SAI,17.0,0.0361,2.2,0.3823,1.0,0.0,320.0
2022,United States Grand Prix,RUS,26.0,0.0219,2.5,0.3271,6.0,0.632,318.0
2022,United States Grand Prix,NOR,301.0,0.0012,13.0,0.0438,8.0,1.334,320.0
2022,United States Grand Prix,ALO,301.0,0.0012,26.0,0.0188,9.0,1.52,321.0
2022,United States Grand Prix,RIC,601.0,0.0006,51.0,0.0083,17.0,2.69,313.0
2022,United States Grand Prix,VET,601.0,0.0006,67.0,0.0059,12.0,2.042,315.0
2022,United States Grand Prix,OCO,601.0,0.0006,26.0,0.0188,18.0,2.7119999999999997,317.0
2022,United States Grand Prix,STR,901.0,0.0003,151.0,0.0022,7.0,1.242,315.0
2022,United States Grand Prix,ZHO,901.0,0.0003,251.0,0.0012,14.0,2.614,319.0
2022,United States Grand Prix,ALB,901.0,0.0003,251.0,0.0012,11.0,2.012,324.0
2022,United States Grand Prix,GAS,901.0,0.0003,151.0,0.0022,13.0,2.384,317.0
2022,United States Grand Prix,LAT,901.0,0.0003,601.0,0.0004,20.0,2.888,325.0
2022,United States Grand Prix,MSC,901.0,0.0003,251.0,0.0012,19.0,2.755,318.0
2022,United States Grand Prix,MAG,901.0,0.0003,251.0,0.0012,16.0,2.593,318.0
2022,United States Grand Prix,BOT,901.0,0.0003,251.0,0.0012,10.0,1.963,318.0
2022,United States Grand Prix,TSU,901.0,0.0003,251.0,0.0012,15.0,2.791,319.0
2023,Australian Grand Prix,VER,1.35,0.7023,1.2,0.8104,1.0,0.0,325.0
2023,Australian Grand Prix,PER,5.5,0.1344,1.4,0.6785,20.0,,
2023,Australian Grand Prix,ALO,9.5,0.0706,1.6,0.5817,4.0,0.407,318.0
2023,Australian Grand Prix,LEC,19.0,0.0312,2.4,0.3645,7.0,0.637,321.0
2023,Australian Grand Prix,HAM,26.0,0.0216,4.5,0.1766,3.0,0.372,322.0
2023,Australian Grand Prix,SAI,34.0,0.0157,4.35,0.1836,5.0,0.538,319.0
2023,Australian Grand Prix,RUS,34.0,0.0157,5.5,0.1401,2.0,0.236,322.0
2023,Australian Grand Prix,STR,151.0,0.0027,51.0,0.0108,6.0,0.576,318.0
2023,Australian Grand Prix,OCO,301.0,0.0012,51.0,0.0108,11.0,1.036,319.0
2023,Australian Grand Prix,GAS,301.0,0.0012,51.0,0.0108,9.0,0.943,323.0
2023,Australian Grand Prix,HUL,901.0,0.0003,101.0,0.0049,10.0,1.003,322.0
2023,Australian Grand Prix,NOR,901.0,0.0003,101.0,0.0049,13.0,1.387,322.0
2023,Australian Grand Prix,MAG,901.0,0.0003,101.0,0.0049,14.0,1.397,323.0
2023,Australian Grand Prix,PIA,901.0,0.0003,101.0,0.0049,16.0,1.7850000000000001,321.0
2023,Australian Grand Prix,BOT,901.0,0.0003,151.0,0.0031,19.0,1.982,317.0
2023,Australian Grand Prix,ZHO,901.0,0.0003,201.0,0.0022,17.0,1.808,319.0
2023,Australian Grand Prix,ALB,901.0,0.0003,201.0,0.0022,8.0,0.877,322.0
2023,Australian Grand Prix,TSU,901.0,0.0003,251.0,0.0017,12.0,1.367,319.0
2023,Australian Grand Prix,SAR,901.0,0.0003,251.0,0.0017,18.0,1.825,325.0
2023,Australian Grand Prix,DEV,901.0,0.0003,251.0,0.0017,15.0,1.603,318.0
2023,Austria Grand Prix,VER,1.28,0.7402,1.2,0.8057,1.0,0.0,317.0
2023,Austria Grand Prix,ALO,8.5,0.0736,1.65,0.5524,7.0,0.52,314.0
2023,Austria Grand Prix,PER,10.0,0.0604,1.82,0.4918,15.0,62.297,319.0
2023,Austria Grand Prix,HAM,13.0,0.0439,1.9,0.4674,5.0,0.428,314.0
2023,Austria Grand Prix,LEC,26.0,0.0188,3.4,0.2345,2.0,0.048,318.0
2023,Austria Grand Prix,RUS,29.0,0.0165,3.75,0.2088,11.0,1.037,315.0
2023,Austria Grand Prix,SAI,34.0,0.0136,5.0,0.1485,3.0,0.19,317.0
2023,Austria Grand Prix,NOR,51.0,0.0083,,,4.0,0.267,315.0
2023,Austria Grand Prix,ALB,101.0,0.0036,,,10.0,1.432,319.0
2023,Austria Grand Prix,PIA,126.0,0.0028,,,13.0,1.214,313.0
2023,Austria Grand Prix,SAR,151.0,0.0022,,,18.0,1.557,319.0
2023,Austria Grand Prix,ZHO,151.0,0.0022,,,17.0,1.427,316.0
2023,Austria Grand Prix,MAG,151.0,0.0022,,,19.0,1.58,316.0
2023,Austria Grand Prix,DEV,151.0,0.0022,,,20.0,1.583,313.0
2023,Austria Grand Prix,BOT,151.0,0.0022,,,14.0,1.289,314.0
2023,Austria Grand Prix,TSU,151.0,0.0022,,,16.0,1.393,313.0
2023,Austria Grand Prix,HUL,151.0,0.0022,,,8.0,0.699,315.0
2023,Austria Grand Prix,STR,301.0,0.001,17.0,0.0348,6.0,0.502,315.0
2023,Austria Grand Prix,OCO,301.0,0.001,17.0,0.0348,12.0,1.062,313.0
2023,Austria Grand Prix,GAS,301.0,0.001,26.0,0.0211,9.0,0.779,313.0
2023,Azerbaijan Grand Prix,VER,1.4,0.6761,1.22,0.788,2.0,0.188,319.0
2023,Azerbaijan Grand Prix,PER,5.5,0.1376,1.44,0.646,3.0,0.292,318.0
2023,Azerbaijan Grand Prix,ALO,12.0,0.0555,1.62,0.561,6.0,1.05,321.0
2023,Azerbaijan Grand Prix,HAM,13.0,0.0506,2.65,0.3111,5.0,0.974,317.0
2023,Azerbaijan Grand Prix,SAI,26.0,0.0226,5.5,0.1297,4.0,0.813,317.0
2023,Azerbaijan Grand Prix,LEC,26.0,0.0226,3.75,0.2052,1.0,0.0,317.0
2023,Azerbaijan Grand Prix,RUS,26.0,0.0226,3.75,0.2052,11.0,1.451,313.0
2023,Azerbaijan Grand Prix,STR,67.0,0.0075,7.5,0.0894,9.0,1.408,318.0
2023,Azerbaijan Grand Prix,OCO,601.0,0.0006,41.0,0.0117,12.0,1.595,316.0
2023,Azerbaijan Grand Prix,GAS,601.0,0.0006,41.0,0.0117,19.0,4.65,315.0
2023,Azerbaijan Grand Prix,NOR,901.0,0.0004,34.0,0.0146,7.0,1.078,312.0
2023,Azerbaijan Grand Prix,ALB,901.0,0.0004,81.0,0.0052,13.0,1.615,316.0
2023,Azerbaijan Grand Prix,HUL,901.0,0.0004,101.0,0.004,17.0,2.552,319.0
2023,Azerbaijan Grand Prix,SAR,901.0,0.0004,151.0,0.0025,15.0,2.192,320.0
2023,Azerbaijan Grand Prix,ZHO,901.0,0.0004,151.0,0.0025,16.0,2.439,316.0
2023,Azerbaijan Grand Prix,MAG,901.0,0.0004,151.0,0.0025,18.0,3.214,315.0
2023,Azerbaijan Grand Prix,DEV,901.0,0.0004,151.0,0.0025,20.0,15.079,301.0
2023,Azerbaijan Grand Prix,BOT,901.0,0.0004,151.0,0.0025,14.0,2.056,314.0
2023,Azerbaijan Grand Prix,TSU,901.0,0.0004,151.0,0.0025,8.0,1.3780000000000001,318.0
2023,Azerbaijan Grand Prix,PIA,901.0,0.0004,151.0,0.0025,10.0,1.408,316.0
2023,Bahrain Grand Prix,VER,1.8,0.5153,1.25,0.7635,1.0,0.0,321.0
2023,Bahrain Grand Prix,LEC,4.5,0.1833,1.65,0.5458,3.0,0.292,322.0
2023,Bahrain Grand Prix,SAI,10.0,0.0745,2.5,0.3302,4.0,0.446,323.0
2023,Bahrain Grand Prix,PER,10.0,0.0745,1.65,0.5458,2.0,0.138,324.0
2023,Bahrain Grand Prix,HAM,10.0,0.0745,2.8,0.2879,7.0,0.676,319.0
2023,Bahrain Grand Prix,RUS,19.0,0.0361,4.0,0.1871,6.0,0.632,317.0
2023,Bahrain Grand Prix,ALO,23.0,0.0291,3.25,0.2405,5.0,0.628,317.0
2023,Bahrain Grand Prix,STR,151.0,0.0035,34.0,0.0141,8.0,1.1280000000000001,317.0
2023,Bahrain Grand Prix,NOR,301.0,0.0016,34.0,0.0141,11.0,1.673,320.0
2023,Bahrain Grand Prix,BOT,301.0,0.0016,34.0,0.0141,12.0,1.7349999999999999,318.0
2023,Bahrain Grand Prix,OCO,601.0,0.0007,41.0,0.0112,9.0,1.276,320.0
2023,Bahrain Grand Prix,GAS,601.0,0.0007,67.0,0.0062,20.0,2.473,324.0
2023,Bahrain Grand Prix,MAG,601.0,0.0007,101.0,0.0038,17.0,2.184,317.0
2023,Bahrain Grand Prix,PIA,601.0,0.0007,67.0,0.0062,18.0,2.393,316.0
2023,Bahrain Grand Prix,HUL,601.0,0.0007,101.0,0.0038,10.0,1.101,317.0
2023,Bahrain Grand Prix,SAR,901.0,0.0005,151.0,0.0023,16.0,1.944,322.0
2023,Bahrain Grand Prix,ZHO,901.0,0.0005,34.0,0.0141,13.0,1.7650000000000001,318.0
2023,Bahrain Grand Prix,ALB,901.0,0.0005,101.0,0.0038,15.0,1.7530000000000001,322.0
2023,Bahrain Grand Prix,DEV,901.0,0.0005,126.0,0.0029,19.0,2.413,315.0
2023,Bahrain Grand Prix,TSU,901.0,0.0005,126.0,0.0029,14.0,2.802,316.0
2023,Barcelona Grand Prix,VER,1.4,0.6738,1.2,0.8023,1.0,0.0,328.0
2023,Barcelona Grand Prix,PER,4.2,0.1856,1.35,0.6959,11.0,1.062,328.0
2023,Barcelona Grand Prix,ALO,11.0,0.06,1.52,0.6029,9.0,1.2349999999999999,321.0
2023,Barcelona Grand Prix,LEC,26.0,0.0218,3.0,0.2652,19.0,1.807,331.0
2023,Barcelona Grand Prix,SAI,34.0,0.0159,5.0,0.143,2.0,0.462,326.0
2023,Barcelona Grand Prix,RUS,34.0,0.0159,4.75,0.1522,12.0,1.175,332.0
2023,Barcelona Grand Prix,HAM,34.0,0.0159,3.5,0.2201,5.0,0.546,323.0
2023,Barcelona Grand Prix,STR,151.0,0.0028,15.0,0.0379,6.0,0.722,321.0
2023,Barcelona Grand Prix,NOR,301.0,0.0012,34.0,0.0141,3.0,0.52,318.0
2023,Barcelona Grand Prix,OCO,301.0,0.0012,21.0,0.0253,7.0,0.811,326.0
2023,Barcelona Grand Prix,GAS,301.0,0.0012,21.0,0.0253,4.0,0.544,329.0
2023,Barcelona Grand Prix,ZHO,601.0,0.0005,251.0,0.0013,13.0,1.249,321.0
2023,Barcelona Grand Prix,ALB,601.0,0.0005,251.0,0.0013,18.0,1.791,325.0
2023,Barcelona Grand Prix,MAG,601.0,0.0005,126.0,0.0029,17.0,1.77,328.0
2023,Barcelona Grand Prix,HUL,601.0,0.0005,126.0,0.0029,8.0,0.957,325.0
